Symbol	GeneID
C1_07990C_A	3640697
C1_07980C_A	3640696
C3_00010C_A	3640600
C3_00140W_A	3640596
C3_00150W_A	3640595
C3_00130C_A	3640593
C3_00160C_A	3640591
C3_00170C_A	3640589
C3_00530C_A	3640588
IST1	3640587
HRK1	3640586
SOF1	3640585
C3_00570C_A	3640584
FLO9	3640581
IFF11	3640580
C3_00610W_A	3640578
C3_00630W_A	3640576
C3_00640W_A	3640574
NGT1	3640573
C3_00030C_A	3640571
C3_00050C_A	3640570
TLO7	3640569
RPS24	3640568
C3_00100W_A	3640567
C3_00120W_A	3640566
SEC6	3640565
DAL1	3640564
C3_00190W_A	3640562
ETR1	3640561
C3_00210C_A	3640560
HGT19	3640558
C3_00230C_A	3640557
GLO3	3640556
C3_00400C_A	3640554
C3_00420W_A	3640553
C3_00410C_A	3640552
EST3	3640551
C3_00440W_A	3640550
C3_00450C_A	3640548
UTP8	3640547
C3_00340W_A	3640544
TPT1	3640543
C3_00360W_A	3640542
BUD21	3640541
C3_00380C_A	3640540
C3_00390W_A	3640539
C3_00660W_A	3640538
C3_00680C_A	3640537
FKH2	3640536
SWD1	3640535
VPS8	3640534
CHS8	3640532
PMA1	3640531
C3_00730W_A	3640530
TIM44	3640529
BNA4	3640528
C3_00270C_A	3640527
ULP3	3640526
RPT2	3640525
C3_00300W_A	3640524
C3_00310C_A	3640523
RHR2	3640522
ATP5	3640521
C3_00470W_A	3640520
DOT5	3640519
ESA1	3640518
C3_00500C_A	3640515
C3_00510W_A	3640514
C3_00520W_A	3640513
LYS144	3640512
ERG4	3640511
SCL1	3640510
HOS2	3640509
CR_00700W_A	3640442
CR_00720W_A	3640441
CR_00710C_A	3640440
BMT3	3640439
CR_00750C_A	3640438
HYR4	3640436
GSY1	3640435
CR_01120C_A	3640434
CR_01130W_A	3640433
ERG27	3640432
CTF18	3640431
CR_01170W_A	3640429
CR_01180W_A	3640427
CR_00980C_A	3640426
CR_00990W_A	3640425
SLN1	3640422
TEN1	3640421
CR_01020C_A	3640420
DAL81	3640419
ARC19	3640418
PWP2	3640416
CR_00810W_A	3640415
CR_00820C_A	3640413
CR_00830W_A	3640412
CR_00840C_A	3640411
GSL2	3640410
OYE22	3640408
HSE1	3640407
CR_01220W_A	3640406
CDC27	3640405
BOI2	3640404
CR_01250C_A	3640403
CR_01260W_A	3640402
FTH2	3640401
CR_01280C_A	3640400
TMA19	3640399
CR_00870C_A	3640398
CR_00880W_A	3640397
TRM1	3640396
CCE1	3640395
ATO10	3640394
ATO9	3640392
BUD22	3640391
CR_00690C_A	3640390
CWH43	3640389
ATP3	3640387
CR_01320C_A	3640386
CPA2	3640385
CR_01050C_A	3640384
LAG1	3640383
CR_01070W_A	3640382
CR_01080W_A	3640381
CR_01090W_A	3640379
CR_01100C_A	3640378
SRP54	3640377
C6_03800C_A	3640310
HGT10	3640309
C6_03780C_A	3640308
ORM1	3640307
SHM2	3640306
SBA1	3640305
C6_03740W_A	3640304
C6_03730C_A	3640303
CDC50	3640302
POP2	3640301
NOG2	3640299
PAD1	3640298
C6_03620C_A	3640297
FGR17	3640296
C6_03600C_A	3640295
SKI8	3640294
C6_03880W_A	3640293
PGA61	3640292
IHD1	3640291
SNQ2	3640290
SAL6	3640289
C6_03820C_A	3640288
C6_03810W_A	3640286
ALA1	3640285
ALS9	3640281
ALS1	3640280
ALS5	3640277
NAM2	3640275
C6_03440W_A	3640274
C6_03430C_A	3640273
C6_03990C_A	3640271
C6_03960W_A	3640269
C6_03950C_A	3640268
PBP2	3640267
OPT8	3640266
SNF4	3640264
C6_03910C_A	3640263
NUP82	3640261
C6_03530C_A	3640260
C6_03520C_A	3640259
SAP4	3640257
SAP1	3640256
YMX6	3640255
C6_03470W_A	3640253
C6_03460W_A	3640252
C6_03590C_A	3640251
C6_03580W_A	3640250
C6_03570W_A	3640248
POX1	3640247
C6_03550C_A	3640246
C6_03540W_A	3640244
RPS21	3640242
C1_01470W_A	3640241
C1_01460W_A	3640240
ABC1	3640239
CRL1	3640238
C1_01400C_A	3640237
C1_01390C_A	3640236
TRM2	3640235
C1_01540W_A	3640233
C1_01530C_A	3640232
SOD2	3640231
C1_01510W_A	3640229
C1_01490W_A	3640226
C1_01610C_A	3640225
MRP20	3640224
C1_01590C_A	3640223
C1_01580W_A	3640222
RPB7	3640221
SIZ1	3640219
VPS17	3640218
MED22	3640217
CTA9	3640215
TRS20	3640214
C1_01250W_A	3640212
IFD3	3640211
C1_01220C_A	3640210
C1_01210W_A	3640209
STB5	3640208
C1_01190C_A	3640207
C1_01180C_A	3640206
ZCF17	3640205
C1_01160C_A	3640204
C1_01150C_A	3640203
C1_01140C_A	3640202
C1_01710W_A	3640201
ARP8	3640200
LSC1	3640199
C1_01680C_A	3640198
ESP1	3640197
ISN1	3640196
RPS42	3640195
C1_01630W_A	3640194
C1_01620C_A	3640193
C1_01360C_A	3640191
TIF	3640190
C1_01340C_A	3640189
DUT1	3640188
MRS7	3640187
C1_01300W_A	3640185
C1_01290C_A	3640184
C1_01040W_A	3640183
HMT1	3640182
C1_01010W_A	3640181
C1_01000C_A	3640180
NMA111	3640179
C1_01130W_A	3640178
ZPR1	3640177
CCH1	3640175
C1_01090C_A	3640174
C1_01080W_A	3640173
C1_01070C_A	3640172
MBF1	3640171
C1_01050C_A	3640170
CR_01370C_A	3640168
CR_01360W_A	3640167
CR_01350C_A	3640166
CR_01340W_A	3640165
CR_01820W_A	3640164
CR_01810C_A	3640163
HST2	3640162
CR_01790C_A	3640161
CR_01780W_A	3640157
ADH5	3640156
CR_02060W_A	3640155
HDA1	3640154
PRK1	3640153
CR_02030C_A	3640152
OPT1	3640150
HEM1	3640149
UGT51C1	3640147
MDL1	3640146
RSR1	3640145
ECM4	3640144
CR_02120C_A	3640143
MCM6	3640142
CR_02100C_A	3640141
CET1	3640140
CR_01430W_A	3640138
CR_01420W_A	3640137
CR_01410C_A	3640136
LYS12	3640134
MGE1	3640133
CR_01380W_A	3640131
CR_01710W_A	3640130
CR_01700C_A	3640129
CDC60	3640128
CDC4	3640125
CR_01670W_A	3640124
SEC65	3640123
CR_01770C_A	3640122
FRS1	3640121
SEC4	3640119
MCI4	3640118
IFU5	3640116
CR_01720W_A	3640114
SPC98	3640113
CRC1	3640112
VMA4	3640111
MRS2	3640110
CR_01950W_A	3640107
BIO2	3640106
PTC2	3640105
CR_01510C_A	3640104
PIN4	3640101
PRS	3640100
CSP37	3640098
CR_01920W_A	3640096
CR_01910C_A	3640095
HNM3	3640093
OPT9	3640090
PTR2	3640089
URA5	3640087
CR_01640C_A	3640086
CR_01630C_A	3640085
MET6	3640084
SHP1	3640083
CR_01600C_A	3640080
TRP2	3640079
DOT6	3640078
CR_01570W_A	3640077
CR_01560W_A	3640075
CR_01550C_A	3640074
SAS3	3640073
CR_01530C_A	3640072
MET2	3640070
C3_01140W_A	3639902
C3_01130C_A	3639901
C1_05660C_A	3639900
C1_05670W_A	3639899
RIM1	3639898
C1_05690C_A	3639896
UGA4	3639894
C1_05740C_A	3639893
C1_05750C_A	3639891
PGA26	3639890
PRC3	3639889
C1_05780W_A	3639888
C1_05800C_A	3639887
GIM5	3639886
RAD10	3639884
C1_05830W_A	3639883
PRN1	3639882
POL32	3639881
PRN2	3639879
PRN3	3639878
PRN4	3639877
C1_05890W_A	3639876
PGA45	3639875
C1_05970W_A	3639874
C1_05980W_A	3639872
C1_05990C_A	3639871
C1_06000W_A	3639870
CHS7	3639869
RGD1	3639868
C1_06030C_A	3639867
C1_05900W_A	3639866
SIP5	3639865
C1_05920W_A	3639864
C1_05930C_A	3639862
PHO87	3639861
C1_05950C_A	3639859
BMS1	3639857
C3_00990C_A	3639856
FLC1	3639854
C3_00960W_A	3639853
C3_00950C_A	3639852
C3_00940W_A	3639851
C1_06120C_A	3639850
HAC1	3639849
C1_06150W_A	3639847
C1_06160W_A	3639846
ATO2	3639845
GSL1	3639844
C1_05610W_A	3639843
STE3	3639841
C1_05630C_A	3639840
FAL1	3639839
C1_05650W_A	3639838
C3_01120W_A	3639836
C3_01110C_A	3639835
C3_01100W_A	3639834
C3_01070C_A	3639832
C3_01050C_A	3639831
ARP9	3639829
C3_01020W_A	3639828
RTT101	3639827
ACP1	3639825
C1_06070W_A	3639824
ARC35	3639823
C1_06090C_A	3639822
MSI3	3639821
NPL4	3639820
CR_00090C_A	3639734
EPL1	3639732
CR_00110W_A	3639731
CR_00420W_A	3639728
LRG1	3639727
CR_00460C_A	3639726
CR_00470W_A	3639725
MRPL6	3639724
CR_00490W_A	3639723
ADE1	3639722
CRM1	3639721
CR_00270C_A	3639720
CR_00280C_A	3639719
CR_00290W_A	3639717
CDA2	3639716
CR_00310C_A	3639715
NAP1	3639714
PXA1	3639713
CR_00010C_A	3639712
MKC1	3639710
CR_00130C_A	3639709
REP1	3639708
POT1	3639707
CR_00160C_A	3639706
ZCF38	3639705
CHT1	3639704
NGS1	3639703
PCK1	3639701
ALK2	3639700
CR_00220W_A	3639699
CR_00230W_A	3639698
KIN2	3639697
IFF4	3639694
ARG1	3639691
CR_00630W_A	3639690
ACC1	3639688
CR_00350W_A	3639686
LEU1	3639685
CR_00370W_A	3639684
CR_00380W_A	3639682
MMS22	3639681
SWC4	3639679
RTT109	3639678
TLO1	3639677
CR_00040C_A	3639675
INO2	3639674
CR_00060C_A	3639673
BNR1	3639672
MIS12	3639669
CR_00530W_A	3639668
MDH1	3639667
NTH1	3639665
CR_00570W_A	3639664
YRB1	3639663
PHO81	3639662
CR_00600C_A	3639660
CR_00650W_A	3639659
CR_00660W_A	3639658
CR_00670C_A	3639655
ATC1	3639570
SUI2	3639569
C1_06970C_A	3639567
C1_06980C_A	3639565
MEF2	3639564
C1_06350W_A	3639562
C1_06360W_A	3639561
PBR1	3639560
C1_06380C_A	3639559
C1_06390W_A	3639558
C1_06400C_A	3639557
C1_06410W_A	3639555
C1_06420C_A	3639554
C1_06430C_A	3639553
C1_06440C_A	3639552
RPS22A	3639551
C1_06500W_A	3639550
C1_06510C_A	3639549
BPH1	3639547
HAK1	3639546
C1_06620C_A	3639545
C1_06630W_A	3639544
C1_06650W_A	3639543
C1_06660W_A	3639542
C1_06670W_A	3639541
VPS34	3639540
CYK3	3639539
C1_07010W_A	3639537
PUT3	3639535
RBT4	3639534
C1_07040C_A	3639533
C1_07050C_A	3639532
C1_06860W_A	3639530
SPO22	3639528
C1_06910C_A	3639526
C1_06920C_A	3639525
PGA63	3639524
C1_06530C_A	3639521
C1_06540C_A	3639520
GLT1	3639519
C1_06560W_A	3639517
ANT1	3639516
RPS23A	3639515
C1_06590C_A	3639514
C1_06600W_A	3639513
C1_06700W_A	3639511
C1_06710W_A	3639510
C1_06720C_A	3639509
RAC1	3639508
NOP6	3639507
C1_06750W_A	3639506
C1_06760C_A	3639505
C1_06770W_A	3639504
C1_06340W_A	3639499
NPR1	3639498
MRPL19	3639497
C1_06800W_A	3639496
CAT1	3639495
C1_06820W_A	3639493
PCL7	3639491
DHH1	3639490
C1_07080W_A	3639489
C1_07090C_A	3639488
C1_07100C_A	3639487
TAF145	3639486
APC1	3639383
PSD1	3639382
MOB2	3639381
C1_00630W_A	3639380
RPO41	3639378
SNF7	3639377
C1_00660C_A	3639376
C1_00020C_A	3639374
C1_00030C_A	3639373
CTA2	3639372
TUP1	3639369
C1_00530C_A	3639368
C1_00540C_A	3639367
CIS2	3639366
CNS1	3639365
C1_00570C_A	3639362
C1_00580W_A	3639361
TUF1	3639360
IHD2	3639359
C1_00860W_A	3639358
LRO1	3639356
C1_00880W_A	3639355
C1_00890W_A	3639354
RRS1	3639352
C1_00760W_A	3639351
ROT1	3639350
HGC1	3639349
C1_00790W_A	3639348
ERG2	3639347
C1_00810W_A	3639346
C1_00820W_A	3639345
C1_00830W_A	3639344
NRM1	3639343
RIM8	3639342
C1_00160C_A	3639341
LEU4	3639339
RPL16A	3639338
C1_00190C_A	3639337
C1_00200C_A	3639336
C1_00210C_A	3639335
PHR2	3639334
UGA32	3639333
ASM3	3639332
RIC1	3639331
C1_00700W_A	3639330
TUB2	3639329
CMP1	3639328
SPE1	3639327
VPS27	3639326
C1_00100C_A	3639325
CCT8	3639324
TRP1	3639321
VPS53	3639319
KEL1	3639318
UBP6	3639317
C1_00460W_A	3639316
C1_00470C_A	3639315
GCN20	3639314
TTR1	3639313
GLO1	3639312
C1_00510W_A	3639311
C1_00520W_A	3639310
MVD	3639306
C1_00090W_A	3639304
RCA1	3639303
BFA1	3639301
C1_00270W_A	3639300
POL93	3639299
C1_00310W_A	3639298
C1_00320W_A	3639297
C1_00330C_A	3639296
HBR1	3639295
HMX1	3639294
CDC13	3639293
C1_00380C_A	3639292
ENA2	3639291
SVF1	3639289
C1_00410C_A	3639287
C1_00420W_A	3639286
C1_00430W_A	3639285
C1_00910W_A	3639284
C1_00920W_A	3639283
SIN3	3639282
CDC5	3639281
SET1	3639280
C6_03110C_A	3639278
SHE3	3639277
C6_03090W_A	3639275
ADO1	3639274
C6_03070C_A	3639272
PGA60	3639271
C6_03050C_A	3639270
C6_03040C_A	3639269
SAP5	3639268
PEP3	3639267
TEL1	3639263
C6_03180C_A	3639261
MDR1	3639260
BMT6	3639258
C6_03150C_A	3639257
MDL2	3639256
POL5	3639254
RAV2	3639252
RBF1	3639251
MNN4-4	3639250
C6_02810C_A	3639248
C6_02800W_A	3639246
C6_02790C_A	3639245
C6_02930W_A	3639243
VPS51	3639242
POP4	3639241
C6_02900C_A	3639240
HPD1	3639239
C6_02880W_A	3639238
RNH1	3639237
STE23	3639236
C6_03420W_A	3639235
APA2	3639234
QCR7	3639233
C6_03390W_A	3639232
C6_03380W_A	3639231
C6_03370W_A	3639230
SAP6	3639229
C6_02690C_A	3639228
C6_02680W_A	3639226
WSC2	3639225
C6_02660C_A	3639224
C6_02650C_A	3639223
C6_02640C_A	3639222
C6_02630C_A	3639221
MIF2	3639220
MRT4	3639219
C6_02760W_A	3639218
LYS14	3639217
C6_02740W_A	3639216
SAC6	3639213
C6_02720C_A	3639212
C6_02620C_A	3639211
CDC37	3639210
NAB3	3639209
MOB1	3639208
C6_02580W_A	3639207
SEC20	3639206
C6_02560W_A	3639205
C6_02550W_A	3639204
C6_03360C_A	3639203
ARP4	3639201
GLC3	3639200
C6_03330C_A	3639199
C6_03320W_A	3639198
C6_03310W_A	3639197
C6_03300C_A	3639196
C6_03290W_A	3639195
C6_03000C_A	3639194
C6_02990W_A	3639193
C6_02980C_A	3639192
C6_02970C_A	3639190
C6_02960W_A	3639189
C6_02950C_A	3639188
C6_02940C_A	3639187
C6_03280W_A	3639185
AYR2	3639184
C6_03260W_A	3639183
BMT4	3639182
C6_03240W_A	3639181
ARG3	3639180
C6_03220W_A	3639179
C6_03210C_A	3639178
C6_03200W_A	3639177
C6_02540C_A	3639176
C6_02530C_A	3639175
ISA1	3639174
ASG7	3639173
GCV1	3639172
C6_02490C_A	3639171
C6_02480W_A	3639170
C6_02470W_A	3639169
C6_02460C_A	3639168
C6_02450W_A	3639167
PRP45	3639166
C6_02430W_A	3639163
DRS1	3639045
MCD1	3639044
CR_10530W_A	3639042
SLD5	3639041
CR_10510W_A	3639039
ZCF39	3639037
CR_10060W_A	3639035
CR_10040W_A	3639034
FGR34	3639033
CR_10020C_A	3639032
MSS51	3639031
CR_10000C_A	3639030
CR_09930W_A	3639029
CR_09920W_A	3639028
GNP3	3639027
DPB2	3639026
BET2	3639025
DEF1	3639023
CPR6	3639020
CKA1	3639018
LTV1	3639016
CR_10640W_A	3639014
IFA14	3639012
PMT5	3639011
MED21	3639010
CR_09750C_A	3639009
CR_09740W_A	3639008
CR_10630W_A	3639007
CR_10620C_A	3639006
CR_10610C_A	3639005
CR_10600C_A	3639004
CR_10590W_A	3639003
PRO1	3639000
YHB4	3638999
CR_10730C_A	3638998
HMI1	3638997
VPS52	3638996
RFC4	3638994
POP3	3638993
RPO21	3638991
YTA6	3638990
FGR46	3638989
CR_09840C_A	3638988
CR_09830W_A	3638986
CR_09810W_A	3638985
CR_09800C_A	3638984
ALO1	3638983
CR_10500C_A	3638982
EIF4E	3638981
PGA1	3638980
CR_10470C_A	3638979
SPT3	3638977
CR_10440W_A	3638976
CR_10430C_A	3638975
CR_10420W_A	3638974
FAA4	3638973
CR_10140W_A	3638972
CR_10130W_A	3638970
CR_10120C_A	3638969
CHT3	3638967
INO1	3638966
CTA26	3638965
ATP16	3638963
XYL2	3638961
CR_10830C_A	3638960
CR_10820W_A	3638958
CR_10410C_A	3638957
CR_10400W_A	3638956
CR_10390W_A	3638954
CR_10380C_A	3638953
HCR1	3638952
CTM1	3638951
TRX1	3638950
CR_10810C_A	3638949
CR_10800C_A	3638948
MAL2	3638946
IAH1	3638945
CR_10770W_A	3638944
CR_10760C_A	3638943
CR_10750C_A	3638942
CR_10740W_A	3638941
PTP3	3638940
PGA11	3638939
CR_10320W_A	3638938
CR_10310W_A	3638937
PUP1	3638936
CR_10290C_A	3638935
CR_10280W_A	3638934
AHA1	3638933
CR_10260W_A	3638932
CR_09990W_A	3638930
SPT7	3638928
UBC4	3638927
UGA3	3638926
SIK1	3638925
CR_09940W_A	3638924
FDH3	3638923
UTP5	3638922
CR_10230W_A	3638921
PGA12	3638920
CR_10200W_A	3638919
CR_10190C_A	3638918
CR_10180W_A	3638917
CR_10170C_A	3638916
C2_00730C_A	3638913
C2_00740C_A	3638912
C2_00750W_A	3638911
C2_00760C_A	3638910
C2_00770W_A	3638909
POT1-2	3638908
C2_00790C_A	3638907
C2_00170C_A	3638906
C2_00180C_A	3638905
C2_00190C_A	3638904
C2_00200W_A	3638903
C2_00220C_A	3638902
C2_00230W_A	3638901
SOD6	3638899
MUQ1	3638898
C2_00880W_A	3638897
C2_00890W_A	3638896
C2_00900W_A	3638895
PGA19	3638894
C2_00920W_A	3638893
VPS24	3638892
C2_00940W_A	3638891
RFC5	3638890
C2_00650W_A	3638889
SOD4	3638888
SOD5	3638886
C2_00690W_A	3638885
C2_00700W_A	3638884
NPL6	3638883
FGR15	3638882
MXR1	3638881
UBP13	3638879
HGT7	3638876
HGT8	3638875
HGT6	3638873
PHHB	3638871
C2_00490W_A	3638870
ZCF9	3638869
C2_00510W_A	3638868
DFG5	3638867
C2_00540W_A	3638865
C2_01140C_A	3638863
PEX12	3638862
C2_01160W_A	3638861
C2_01170C_A	3638860
C2_01190C_A	3638859
REG1	3638858
HNM1	3638857
C2_01220W_A	3638856
C2_00550W_A	3638855
C2_00560W_A	3638854
C2_00570W_A	3638853
SMF3	3638852
C2_00590W_A	3638851
C2_00600C_A	3638850
C2_00620C_A	3638849
C2_00630C_A	3638848
C2_00640W_A	3638847
C2_01320W_A	3638846
SIR2	3638845
C2_01340W_A	3638844
SNX4	3638843
DCW1	3638842
NDT80	3638840
LEU5	3638838
NAT2	3638837
C2_01030W_A	3638836
C2_01060C_A	3638835
C2_01070W_A	3638834
ERG28	3638833
BCY1	3638832
KAR2	3638830
NOT3	3638829
ARO8	3638828
C2_00350W_A	3638827
C2_00360C_A	3638825
PDR6	3638824
RFA1	3638823
C2_00390C_A	3638822
C2_00400C_A	3638821
C2_00410C_A	3638820
C2_00420W_A	3638819
DPB4	3638818
SAS2	3638817
CDH1	3638814
SAP30	3638813
POM152	3638812
PGA27	3638811
C2_00810C_A	3638810
C2_00820W_A	3638809
C2_00830C_A	3638808
C2_00840W_A	3638807
MSF1	3638806
C2_00860C_A	3638805
C2_00870W_A	3638804
C2_00270C_A	3638803
C2_00280C_A	3638802
C2_00290W_A	3638801
C2_00310W_A	3638800
CKB1	3638799
C2_00320W_A	3638798
HIR1	3638796
C2_01230W_A	3638795
C2_01240C_A	3638794
C2_01250W_A	3638793
C2_01260W_A	3638792
CHA1	3638791
MNN24	3638789
C2_01310W_A	3638788
C3_06810W_A	3638545
C3_06820C_A	3638544
C3_06830C_A	3638543
FCR1	3638542
C3_06860C_A	3638541
TDH3	3638540
C3_06880W_A	3638539
PMT2	3638538
PGA32	3638537
C3_07170C_A	3638536
BMT1	3638535
ZFU2	3638534
MET8	3638533
PRO2	3638532
C3_07230W_A	3638531
C3_07240W_A	3638530
C3_07480W_A	3638529
C3_07490W_A	3638528
VAN1	3638527
C3_07540C_A	3638526
C3_07550C_A	3638525
TCC1	3638524
C3_07570C_A	3638522
C3_06990W_A	3638521
RPD31	3638520
POS5	3638519
SSN6	3638518
C3_07030C_A	3638517
YSA1	3638516
C3_07050W_A	3638515
FESUR1	3638514
ISA2	3638513
TPD3	3638512
C3_06920W_A	3638511
C3_06940W_A	3638509
C3_06950W_A	3638507
C3_06970W_A	3638506
HUT1	3638505
C3_06730W_A	3638504
C3_06740W_A	3638503
C3_06760W_A	3638502
SLU7	3638501
SLF1	3638500
TRY6	3638499
C3_06800C_A	3638497
C3_07590W_A	3638496
C3_07600W_A	3638495
TIP120	3638494
RIT1	3638492
C3_07630C_A	3638491
FUM12	3638489
C3_07650C_A	3638488
KRS1	3638486
C3_07420W_A	3638485
C3_07430W_A	3638484
TPI1	3638482
C3_07450C_A	3638481
C3_07460W_A	3638480
C3_07470W_A	3638479
C3_07330W_A	3638478
GCY1	3638477
C3_07350W_A	3638476
DLD2	3638475
C3_07370W_A	3638474
C3_07380W_A	3638473
C3_07390C_A	3638472
C3_07400W_A	3638471
NOP13	3638469
SLK19	3638466
MDS3	3638464
C3_07660W_A	3638462
C3_07670W_A	3638460
C3_07680W_A	3638459
C3_07690C_A	3638458
C3_07700W_A	3638457
ABD1	3638456
WOR4	3638454
C3_07740W_A	3638453
UTP9	3638451
C3_07760C_A	3638450
C3_06710W_A	3638448
PRP5	3638447
C3_07070C_A	3638446
RRD1	3638445
HHT1	3638444
C3_07100C_A	3638443
C3_07110W_A	3638442
C3_07120W_A	3638441
C3_07130W_A	3638440
C3_07140C_A	3638439
RPS12	3638438
GCD2	3638437
ECM29	3638433
UBI4	3638432
C3_07280C_A	3638431
C3_07290W_A	3638430
C3_03200C_A	3638428
C3_03190C_A	3638427
PNP1	3638426
SEC13	3638425
C3_03160C_A	3638424
C3_03150W_A	3638423
DAL4	3638422
C3_03130C_A	3638421
TFC4	3638420
C3_02820C_A	3638419
FAA21	3638418
ADH4	3638417
C3_02790W_A	3638416
SES1	3638415
C3_02770C_A	3638414
C3_02760C_A	3638413
C3_02750W_A	3638411
C3_02720W_A	3638410
SMC3	3638408
C3_02690C_A	3638407
SLD1	3638406
C3_02670W_A	3638405
C3_02660W_A	3638404
DAL5	3638401
C3_03110W_A	3638400
C3_03100C_A	3638399
USO5	3638398
C3_03080W_A	3638397
C3_03070W_A	3638396
C3_03060W_A	3638395
PGA18	3638394
AIP2	3638393
ECM14	3638392
C3_03020W_A	3638391
DTD2	3638390
C3_03000W_A	3638389
C3_02990C_A	3638388
C3_02980C_A	3638386
C3_02970C_A	3638385
KRE5	3638384
MET13	3638382
NUO2	3638381
C3_02930W_A	3638380
C3_02920W_A	3638379
C3_02910W_A	3638378
APL5	3638377
C3_02580C_A	3638376
C3_02570W_A	3638375
DDC1	3638374
DCG1	3638373
OXR1	3638372
SAP8	3638371
PAM17	3638369
YAH1	3638368
C3_03380W_A	3638367
C3_03370C_A	3638366
FCY2	3638365
C3_03330C_A	3638364
C3_03310C_A	3638363
C3_03300C_A	3638361
NPR2	3638360
C3_03460C_A	3638359
BMT7	3638357
C3_03440C_A	3638356
C3_03430C_A	3638355
NDE1	3638354
C3_03410C_A	3638353
VTI1	3638352
C3_02490C_A	3638351
CCP1	3638350
RPL9B	3638348
PHA2	3638346
MED7	3638344
APL2	3638343
C3_02420C_A	3638342
C3_02410C_A	3638341
COX7	3638339
C3_02900W_A	3638337
C3_02890C_A	3638336
C3_02880W_A	3638335
C3_02870C_A	3638334
THI6	3638333
C3_02850C_A	3638332
C3_02840W_A	3638331
ZCF1	3638329
C3_02630C_A	3638328
C3_02620C_A	3638326
GLX3	3638325
SLC1	3638324
HTA3	3638322
C3_03270W_A	3638321
C3_03260W_A	3638320
C3_03250W_A	3638318
C3_03230C_A	3638316
C3_03210W_A	3638315
ULP1	3638314
C3_03540W_A	3638313
C3_03530W_A	3638312
PRE9	3638311
C3_03510C_A	3638310
SKN2	3638309
RSN1	3638308
ALT1	3638307
C3_03470W_A	3638306
FUR4	3638305
GTT12	3638304
C3_03590W_A	3638302
GTT13	3638301
C3_03570C_A	3638300
C3_03560W_A	3638299
C7_00840C_A	3638057
C7_00850W_A	3638056
SSR1	3638055
C7_00870W_A	3638054
C7_00880C_A	3638052
MCM1	3638050
HGT12	3638048
HGT13	3638047
C7_00300W_A	3638046
C7_00310C_A	3638045
PMR1	3638043
C7_00330C_A	3638042
C7_00340C_A	3638040
C7_00350C_A	3638039
DFI1	3638038
DCC1	3638037
C7_00380W_A	3638036
SPL1	3638035
LEU2	3638034
C7_00410C_A	3638033
C7_00420C_A	3638032
C7_00600C_A	3638031
C7_00610C_A	3638030
GUS1	3638029
C7_00630C_A	3638028
GAC1	3638025
C7_00670C_A	3638024
RPP0	3638023
C7_01000C_A	3638022
C7_01010W_A	3638021
C7_01020C_A	3638020
C7_01030C_A	3638019
C7_01040C_A	3638018
C7_01050W_A	3638017
RAD3	3638014
C7_00060C_A	3638013
C7_00070C_A	3638011
SAC7	3638010
CSA1	3638009
FRP2	3638008
C7_00010C_A	3638006
RVS161	3638005
C7_00030W_A	3638004
C7_00040C_A	3638002
C7_00520W_A	3638001
PSF3	3637999
GLN4	3637998
THG1	3637997
RPA135	3637996
C7_00580C_A	3637995
C7_00590W_A	3637994
C7_00430W_A	3637993
GBP2	3637992
C7_00450C_A	3637991
C7_00460W_A	3637990
PEL1	3637989
FGR2	3637988
C7_00500W_A	3637987
C7_00490C_A	3637986
MAC1	3637985
C7_00220W_A	3637984
C7_00210C_A	3637983
C7_00230W_A	3637982
C7_00240W_A	3637980
C7_00250C_A	3637979
C7_00260C_A	3637978
C7_00270W_A	3637977
C7_00120W_A	3637976
C7_00130W_A	3637975
C7_00140C_A	3637974
C7_00150W_A	3637973
C7_00160C_A	3637972
VPS70	3637971
FAR1	3637970
C7_00190W_A	3637969
C7_00200W_A	3637968
C7_00680W_A	3637967
NOP15	3637966
CYB5	3637965
RTF1	3637964
MET28	3637962
RIM15	3637961
C7_00760C_A	3637960
C7_00770W_A	3637959
C7_00910C_A	3637958
C7_00920C_A	3637957
GPH1	3637956
C7_00940W_A	3637955
YML6	3637954
RPS18	3637953
YOX1	3637952
PHM5	3637951
C7_01060W_A	3637950
C7_01070C_A	3637949
C7_01100C_A	3637948
C7_00780W_A	3637945
C7_00790W_A	3637943
YAE1	3637941
C7_00810W_A	3637940
RFC2	3637939
C7_00830C_A	3637938
GST2	3637937
C4_03000C_A	3637935
C4_03020W_A	3637934
NAN1	3637932
C4_03050C_A	3637930
PGA54	3637929
C4_03080W_A	3637928
C4_03090W_A	3637926
RBT7	3637925
C4_03110W_A	3637924
BUB1	3637922
C4_03130W_A	3637921
RGT1	3637920
EMP70	3637919
UME7	3637918
C4_02570C_A	3637916
C4_02580W_A	3637915
C4_02590C_A	3637913
C4_02600C_A	3637912
HCA4	3637911
C4_02850W_A	3637910
C4_02860W_A	3637909
ZUO1	3637908
C4_02880C_A	3637907
CRH11	3637905
C4_02770C_A	3637903
C4_02780W_A	3637902
SAS10	3637899
RPC53	3637898
C4_02820W_A	3637896
IDI1	3637894
LAB5	3637893
RHD2	3637891
RPF1	3637890
MSN5	3637889
C4_03290W_A	3637887
HOS3	3637886
BEM3	3637885
C4_02330C_A	3637884
C4_02340W_A	3637883
AMS1	3637882
PGA59	3637881
PGA62	3637879
C4_02920W_A	3637878
C4_02930W_A	3637876
ABP1	3637875
C4_02950C_A	3637874
C4_02960W_A	3637873
UBR1	3637871
TYS1	3637870
